# File: L101.in_EJ_ctry_bld_Fi_Yh.csv
# Title: energy balance bld
# Units: NA
# Column types: cccnn
# ----------
iso,sector,fuel,year,value
lby,in_bld_resid,traditional biomass,1996,0.00535808
lca,in_bld_comm,biomass,1996,6.16E-06
lca,in_bld_comm,coal,1996,2.05E-06
lca,in_bld_comm,electricity,1996,0.001497089
lca,in_bld_comm,gas,1996,2.26E-05
lca,in_bld_comm,refined liquids,1996,0.002271304
lca,in_bld_resid,biomass,1996,1.23E-05
lca,in_bld_resid,coal,1996,6.16E-06
lca,in_bld_resid,electricity,1996,4.87E-04
lca,in_bld_resid,gas,1996,1.03E-05
lca,in_bld_resid,refined liquids,1996,4.74E-04
lca,in_bld_resid,traditional biomass,1996,1.93E-04
lka,in_bld_comm,biomass,1996,0.00539994
lka,in_bld_comm,electricity,1996,0.00280462
lka,in_bld_comm,refined liquids,1996,0.01017198
lka,in_bld_resid,biomass,1996,0
lka,in_bld_resid,electricity,1996,0.0046046
lka,in_bld_resid,refined liquids,1996,0.00305578
lka,in_bld_resid,traditional biomass,1996,0.1320683
lso,in_bld_comm,biomass,1996,3.84E-05
lso,in_bld_comm,coal,1996,0
lso,in_bld_comm,electricity,1996,1.11E-04
lso,in_bld_comm,gas,1996,0
lso,in_bld_comm,refined liquids,1996,2.26E-04
lso,in_bld_resid,biomass,1996,8.79E-04
lso,in_bld_resid,coal,1996,1.01E-05
lso,in_bld_resid,electricity,1996,1.65E-04
lso,in_bld_resid,refined liquids,1996,2.80E-04
lso,in_bld_resid,traditional biomass,1996,0.023123547
ltu,in_bld_comm,biomass,1996,0.00138138
ltu,in_bld_comm,coal,1996,0.00531622
ltu,in_bld_comm,electricity,1996,0.00581854
ltu,in_bld_comm,gas,1996,0.00179998
ltu,in_bld_comm,heat,1996,0.00845572
ltu,in_bld_comm,refined liquids,1996,0.00301392
ltu,in_bld_resid,biomass,1996,0.01787422
ltu,in_bld_resid,coal,1996,0.00242788
ltu,in_bld_resid,electricity,1996,0.00577668
ltu,in_bld_resid,gas,1996,0.00761852
ltu,in_bld_resid,heat,1996,0.02913456
ltu,in_bld_resid,refined liquids,1996,0.00200928
lux,in_bld_comm,biomass,1996,0
lux,in_bld_comm,electricity,1996,0.00309764
lux,in_bld_comm,gas,1996,0
lux,in_bld_comm,heat,1996,0
lux,in_bld_comm,refined liquids,1996,4.60E-04
lux,in_bld_resid,biomass,1996,6.28E-04
lux,in_bld_resid,coal,1996,1.26E-04
lux,in_bld_resid,electricity,1996,0.00238602
lux,in_bld_resid,gas,1996,0.0089999
lux,in_bld_resid,refined liquids,1996,0.01373008
lva,in_bld_comm,biomass,1996,0.0039767
lva,in_bld_comm,coal,1996,0.00226044
lva,in_bld_comm,electricity,1996,0.0046046
lva,in_bld_comm,gas,1996,0.00184184
lva,in_bld_comm,heat,1996,0.00841386
lva,in_bld_comm,refined liquids,1996,0.00242788
lva,in_bld_resid,biomass,1996,0.03135314
lva,in_bld_resid,coal,1996,0.00221858
lva,in_bld_resid,electricity,1996,0.00393484
lva,in_bld_resid,gas,1996,0.0037674
lva,in_bld_resid,heat,1996,0.02829736
lva,in_bld_resid,refined liquids,1996,0.00129766
mac,in_bld_comm,biomass,1996,1.49E-06
mac,in_bld_comm,coal,1996,0
mac,in_bld_comm,electricity,1996,8.12E-05
mac,in_bld_comm,gas,1996,6.68E-05
mac,in_bld_comm,refined liquids,1996,2.00E-04
mac,in_bld_resid,biomass,1996,3.54E-05
mac,in_bld_resid,coal,1996,0
mac,in_bld_resid,electricity,1996,4.68E-05
mac,in_bld_resid,refined liquids,1996,5.08E-05
mac,in_bld_resid,traditional biomass,1996,0.001751465
mar,in_bld_comm,biomass,1996,0.02268812
mar,in_bld_comm,electricity,1996,0.00665574
mar,in_bld_comm,refined liquids,1996,0.0018837
mar,in_bld_resid,biomass,1996,4.19E-04
mar,in_bld_resid,coal,1996,0
mar,in_bld_resid,electricity,1996,0.0123487
mar,in_bld_resid,refined liquids,1996,0.0410228
mar,in_bld_resid,traditional biomass,1996,0.02180906
mda,in_bld_comm,biomass,1996,0.00259532
mda,in_bld_comm,coal,1996,0.00267904
mda,in_bld_comm,electricity,1996,0.00389298
mda,in_bld_comm,gas,1996,0.00372554
mda,in_bld_comm,heat,1996,2.51E-04
mda,in_bld_comm,refined liquids,1996,0.00179998
mda,in_bld_resid,biomass,1996,0
mda,in_bld_resid,coal,1996,0.00364182
mda,in_bld_resid,electricity,1996,0.00703248
mda,in_bld_resid,gas,1996,0.00975338
mda,in_bld_resid,heat,1996,0.01280916
mda,in_bld_resid,refined liquids,1996,6.70E-04
mdg,in_bld_comm,biomass,1996,2.76E-04
mdg,in_bld_comm,coal,1996,0
mdg,in_bld_comm,electricity,1996,7.99E-04
mdg,in_bld_comm,gas,1996,0
mdg,in_bld_comm,refined liquids,1996,0.001622575
mdg,in_bld_resid,biomass,1996,0.006315935
mdg,in_bld_resid,coal,1996,7.27E-05
mdg,in_bld_resid,electricity,1996,0.00118666
mdg,in_bld_resid,refined liquids,1996,0.0020149
mdg,in_bld_resid,traditional biomass,1996,0.166200155
mdv,in_bld_comm,biomass,1996,9.85E-07
mdv,in_bld_comm,coal,1996,0
mdv,in_bld_comm,electricity,1996,5.35E-05
mdv,in_bld_comm,gas,1996,4.40E-05
mdv,in_bld_comm,refined liquids,1996,1.32E-04
mdv,in_bld_resid,biomass,1996,2.33E-05
mdv,in_bld_resid,coal,1996,0
mdv,in_bld_resid,electricity,1996,3.09E-05
mdv,in_bld_resid,refined liquids,1996,3.35E-05
mdv,in_bld_resid,traditional biomass,1996,0.001153994
mex,in_bld_comm,electricity,1996,0.05194826
mex,in_bld_comm,gas,1996,0.00770224
mex,in_bld_comm,refined liquids,1996,0.05508776
mex,in_bld_resid,electricity,1996,0.10251514
mex,in_bld_resid,gas,1996,0.02348346
mex,in_bld_resid,refined liquids,1996,0.316043
mex,in_bld_resid,traditional biomass,1996,0.28016898
mkd,in_bld_comm,biomass,1996,0
mkd,in_bld_comm,coal,1996,1.67E-04
mkd,in_bld_comm,electricity,1996,0.00213486
mkd,in_bld_comm,gas,1996,0
mkd,in_bld_comm,heat,1996,7.12E-04
mkd,in_bld_comm,refined liquids,1996,0
mkd,in_bld_resid,biomass,1996,0.00782782
mkd,in_bld_resid,coal,1996,2.09E-04
mkd,in_bld_resid,electricity,1996,0.00895804
mkd,in_bld_resid,heat,1996,0.00117208
mkd,in_bld_resid,refined liquids,1996,0.00163254
mli,in_bld_comm,biomass,1996,1.95E-04
mli,in_bld_comm,coal,1996,0
mli,in_bld_comm,electricity,1996,5.66E-04
mli,in_bld_comm,gas,1996,0
mli,in_bld_comm,refined liquids,1996,0.001148138
mli,in_bld_resid,biomass,1996,0.004469169
mli,in_bld_resid,coal,1996,5.14E-05
mli,in_bld_resid,electricity,1996,8.40E-04
mli,in_bld_resid,refined liquids,1996,0.001425747
mli,in_bld_resid,traditional biomass,1996,0.117603576
mlt,in_bld_comm,electricity,1996,0.00142324
mlt,in_bld_comm,gas,1996,0
mlt,in_bld_comm,refined liquids,1996,5.44E-04
mlt,in_bld_resid,biomass,1996,0
mlt,in_bld_resid,electricity,1996,0.00154882
mlt,in_bld_resid,refined liquids,1996,0.00163254
mmr,in_bld_comm,coal,1996,0
mmr,in_bld_comm,electricity,1996,0.00154882
mmr,in_bld_comm,gas,1996,8.37E-05
mmr,in_bld_comm,refined liquids,1996,0.0012558
mmr,in_bld_resid,biomass,1996,0.0064883
mmr,in_bld_resid,electricity,1996,0.00380926
mmr,in_bld_resid,gas,1996,4.19E-05
mmr,in_bld_resid,refined liquids,1996,5.44E-04
mmr,in_bld_resid,traditional biomass,1996,0.34580546
mne,in_bld_comm,biomass,1996,0
mne,in_bld_comm,coal,1996,0
mne,in_bld_comm,electricity,1996,0
mne,in_bld_comm,refined liquids,1996,0
mne,in_bld_resid,biomass,1996,0
mne,in_bld_resid,coal,1996,0
mne,in_bld_resid,electricity,1996,0
mne,in_bld_resid,refined liquids,1996,0
mng,in_bld_comm,biomass,1996,5.02E-04
mng,in_bld_comm,coal,1996,0.006279
mng,in_bld_comm,electricity,1996,9.63E-04
mng,in_bld_comm,heat,1996,0.0031395
mng,in_bld_resid,biomass,1996,0.00159068
mng,in_bld_resid,coal,1996,0.00129766
mng,in_bld_resid,electricity,1996,0.00138138
mng,in_bld_resid,heat,1996,0.01280916
moz,in_bld_comm,biomass,1996,0
moz,in_bld_comm,electricity,1996,5.44E-04
moz,in_bld_comm,gas,1996,0
moz,in_bld_comm,refined liquids,1996,5.44E-04
moz,in_bld_resid,biomass,1996,0.0094185
moz,in_bld_resid,electricity,1996,9.21E-04
moz,in_bld_resid,gas,1996,0
moz,in_bld_resid,refined liquids,1996,0.00259532
moz,in_bld_resid,traditional biomass,1996,0.16455166
mrt,in_bld_comm,biomass,1996,4.71E-05
mrt,in_bld_comm,coal,1996,0
mrt,in_bld_comm,electricity,1996,1.36E-04
mrt,in_bld_comm,gas,1996,0
mrt,in_bld_comm,refined liquids,1996,2.77E-04
mrt,in_bld_resid,biomass,1996,0.001077999
mrt,in_bld_resid,coal,1996,1.24E-05
mrt,in_bld_resid,electricity,1996,2.03E-04
mrt,in_bld_resid,refined liquids,1996,3.44E-04
mrt,in_bld_resid,traditional biomass,1996,0.028366925
msr,in_bld_comm,biomass,1996,3.73E-07
msr,in_bld_comm,coal,1996,1.24E-07
msr,in_bld_comm,electricity,1996,9.07E-05
msr,in_bld_comm,gas,1996,1.37E-06
msr,in_bld_comm,refined liquids,1996,1.38E-04
msr,in_bld_resid,biomass,1996,7.46E-07
msr,in_bld_resid,coal,1996,3.73E-07
msr,in_bld_resid,electricity,1996,2.95E-05
msr,in_bld_resid,gas,1996,6.22E-07
msr,in_bld_resid,refined liquids,1996,2.87E-05
msr,in_bld_resid,traditional biomass,1996,1.17E-05
mus,in_bld_comm,biomass,1996,4.19E-05
mus,in_bld_comm,electricity,1996,0.00113022
mus,in_bld_comm,refined liquids,1996,2.51E-04
mus,in_bld_resid,biomass,1996,4.19E-05
mus,in_bld_resid,electricity,1996,0.00129766
mus,in_bld_resid,refined liquids,1996,0.00179998
mus,in_bld_resid,traditional biomass,1996,4.19E-04
mwi,in_bld_comm,biomass,1996,1.99E-04
mwi,in_bld_comm,coal,1996,0
mwi,in_bld_comm,electricity,1996,5.76E-04
mwi,in_bld_comm,gas,1996,0
mwi,in_bld_comm,refined liquids,1996,0.001169754
mwi,in_bld_resid,biomass,1996,0.004553313
mwi,in_bld_resid,coal,1996,5.24E-05
mwi,in_bld_resid,electricity,1996,8.55E-04
mwi,in_bld_resid,refined liquids,1996,0.001452591
mwi,in_bld_resid,traditional biomass,1996,0.119817771
mys,in_bld_comm,electricity,1996,0.04441346
mys,in_bld_comm,gas,1996,2.09E-04
mys,in_bld_comm,refined liquids,1996,0.02812992
mys,in_bld_resid,biomass,1996,0.01180452
mys,in_bld_resid,electricity,1996,0.02871596
mys,in_bld_resid,gas,1996,1.26E-04
mys,in_bld_resid,refined liquids,1996,0.0307671
mys,in_bld_resid,traditional biomass,1996,0.00485576
nam,in_bld_comm,electricity,1996,0.00619528
nam,in_bld_comm,refined liquids,1996,0.00163254
nam,in_bld_resid,biomass,1996,4.19E-05
nam,in_bld_resid,refined liquids,1996,6.28E-04
nam,in_bld_resid,traditional biomass,1996,0.00728364
ncl,in_bld_comm,biomass,1996,7.53E-07
ncl,in_bld_comm,coal,1996,0
ncl,in_bld_comm,electricity,1996,4.09E-05
ncl,in_bld_comm,gas,1996,3.36E-05
ncl,in_bld_comm,refined liquids,1996,1.01E-04
ncl,in_bld_resid,biomass,1996,1.78E-05
ncl,in_bld_resid,coal,1996,0
ncl,in_bld_resid,electricity,1996,2.36E-05
ncl,in_bld_resid,refined liquids,1996,2.56E-05
ncl,in_bld_resid,traditional biomass,1996,8.83E-04
ner,in_bld_comm,electricity,1996,0
ner,in_bld_resid,biomass,1996,0
ner,in_bld_resid,electricity,1996,0
ner,in_bld_resid,refined liquids,1996,0
ner,in_bld_resid,traditional biomass,1996,0
nga,in_bld_comm,biomass,1996,0.06534346
nga,in_bld_comm,coal,1996,0
nga,in_bld_comm,electricity,1996,0.00883246
nga,in_bld_comm,refined liquids,1996,1.67E-04
nga,in_bld_resid,biomass,1996,0.018837
nga,in_bld_resid,coal,1996,0
nga,in_bld_resid,electricity,1996,0.0163254
nga,in_bld_resid,refined liquids,1996,0.0575575
nga,in_bld_resid,traditional biomass,1996,2.38396886
nic,in_bld_comm,biomass,1996,5.44E-04
nic,in_bld_comm,electricity,1996,0.00163254
nic,in_bld_comm,refined liquids,1996,0.00133952
nic,in_bld_resid,biomass,1996,2.93E-04
nic,in_bld_resid,electricity,1996,0.0014651
nic,in_bld_resid,refined liquids,1996,0.00117208
nic,in_bld_resid,traditional biomass,1996,0.03675308
nld,in_bld_comm,biomass,1996,0.0014651
nld,in_bld_comm,coal,1996,0
nld,in_bld_comm,electricity,1996,0.08020376
nld,in_bld_comm,gas,1996,0.1741376
nld,in_bld_comm,heat,1996,0.01209754
nld,in_bld_comm,refined liquids,1996,0.01239056
nld,in_bld_resid,biomass,1996,0.01419054
nld,in_bld_resid,coal,1996,3.35E-04
nld,in_bld_resid,electricity,1996,0.06609694
nld,in_bld_resid,gas,1996,0.47117616
nld,in_bld_resid,heat,1996,0.00770224
nld,in_bld_resid,refined liquids,1996,0.00519064
nor,in_bld_comm,biomass,1996,0
nor,in_bld_comm,coal,1996,0
nor,in_bld_comm,electricity,1996,0.07698054
nor,in_bld_comm,gas,1996,6.70E-04
nor,in_bld_comm,heat,1996,0.00246974
nor,in_bld_comm,refined liquids,1996,0.0165347
nor,in_bld_resid,biomass,1996,0.02285556
nor,in_bld_resid,coal,1996,1.26E-04
nor,in_bld_resid,electricity,1996,0.12700324
nor,in_bld_resid,gas,1996,0
nor,in_bld_resid,heat,1996,0.00117208
nor,in_bld_resid,refined liquids,1996,0.01473472
npl,in_bld_comm,biomass,1996,0.00117208
npl,in_bld_comm,electricity,1996,5.44E-04
npl,in_bld_comm,refined liquids,1996,0.00129766
npl,in_bld_resid,coal,1996,0
npl,in_bld_resid,electricity,1996,0.00129766
npl,in_bld_resid,gas,1996,5.44E-04
npl,in_bld_resid,refined liquids,1996,0.00812084
npl,in_bld_resid,traditional biomass,1996,0.25505298
nzl,in_bld_comm,coal,1996,0.002093
nzl,in_bld_comm,electricity,1996,0.02444624
nzl,in_bld_comm,gas,1996,0.00485576
nzl,in_bld_comm,refined liquids,1996,0.00452088
nzl,in_bld_resid,biomass,1996,0.00640458
nzl,in_bld_resid,coal,1996,0.00113022
nzl,in_bld_resid,electricity,1996,0.03926468
nzl,in_bld_resid,gas,1996,0.004186
nzl,in_bld_resid,refined liquids,1996,0.00238602
omn,in_bld_comm,electricity,1996,0.00757666
omn,in_bld_comm,gas,1996,0.00699062
omn,in_bld_comm,refined liquids,1996,0.00740922
omn,in_bld_resid,electricity,1996,0.01096732
omn,in_bld_resid,refined liquids,1996,0.00154882
pak,in_bld_comm,coal,1996,0
pak,in_bld_comm,electricity,1996,0.02185092
pak,in_bld_comm,gas,1996,0.01712074
pak,in_bld_comm,refined liquids,1996,0.0094185
pak,in_bld_resid,biomass,1996,0.00611156
pak,in_bld_resid,coal,1996,1.67E-04
pak,in_bld_resid,electricity,1996,0.06392022
pak,in_bld_resid,gas,1996,0.10749648
pak,in_bld_resid,refined liquids,1996,0.02842294
pak,in_bld_resid,traditional biomass,1996,0.79475396
pan,in_bld_comm,biomass,1996,4.19E-05
pan,in_bld_comm,electricity,1996,0.0058604
pan,in_bld_comm,refined liquids,1996,0.00133952
pan,in_bld_resid,biomass,1996,4.19E-05
pan,in_bld_resid,electricity,1996,0.00309764
pan,in_bld_resid,refined liquids,1996,0.0033488
pan,in_bld_resid,traditional biomass,1996,0.01448356
per,in_bld_comm,biomass,1996,0
per,in_bld_comm,coal,1996,0
per,in_bld_comm,electricity,1996,0
per,in_bld_comm,gas,1996,0
per,in_bld_comm,refined liquids,1996,0.01013012
per,in_bld_resid,biomass,1996,0.00221858
per,in_bld_resid,coal,1996,2.51E-04
per,in_bld_resid,electricity,1996,0.01942304
per,in_bld_resid,gas,1996,1.67E-04
per,in_bld_resid,refined liquids,1996,0.03930654
per,in_bld_resid,traditional biomass,1996,0.08292466
phl,in_bld_comm,biomass,1996,0.01222312
phl,in_bld_comm,electricity,1996,0.02833922
phl,in_bld_comm,refined liquids,1996,0.00824642
phl,in_bld_resid,biomass,1996,0.02080442
phl,in_bld_resid,electricity,1996,0.03294382
phl,in_bld_resid,refined liquids,1996,0.05324592
phl,in_bld_resid,traditional biomass,1996,0.25522042
plw,in_bld_comm,biomass,1996,6.68E-08
plw,in_bld_comm,coal,1996,0
plw,in_bld_comm,electricity,1996,3.63E-06
plw,in_bld_comm,gas,1996,2.99E-06
plw,in_bld_comm,refined liquids,1996,8.93E-06
plw,in_bld_resid,biomass,1996,1.58E-06
plw,in_bld_resid,coal,1996,0
plw,in_bld_resid,electricity,1996,2.09E-06
plw,in_bld_resid,refined liquids,1996,2.27E-06
plw,in_bld_resid,traditional biomass,1996,7.83E-05
png,in_bld_comm,biomass,1996,2.02E-05
png,in_bld_comm,coal,1996,0
png,in_bld_comm,electricity,1996,0.001096926
png,in_bld_comm,gas,1996,9.02E-04
png,in_bld_comm,refined liquids,1996,0.002698573
png,in_bld_resid,biomass,1996,4.78E-04
png,in_bld_resid,coal,1996,0
png,in_bld_resid,electricity,1996,6.33E-04
png,in_bld_resid,refined liquids,1996,6.86E-04
png,in_bld_resid,traditional biomass,1996,0.023661306
pol,in_bld_comm,biomass,1996,0.01017198
pol,in_bld_comm,coal,1996,0.05152966
pol,in_bld_comm,electricity,1996,0.06881784
pol,in_bld_comm,gas,1996,0.01933932
pol,in_bld_comm,heat,1996,0.04215302
pol,in_bld_comm,refined liquids,1996,0.0023023
pol,in_bld_resid,biomass,1996,0.10096632
pol,in_bld_resid,coal,1996,0.3576937
pol,in_bld_resid,electricity,1996,0.06919458
pol,in_bld_resid,gas,1996,0.14324492
pol,in_bld_resid,heat,1996,0.27393184
pol,in_bld_resid,refined liquids,1996,0.01825096
prk,in_bld_comm,biomass,1996,0.03110198
prk,in_bld_comm,coal,1996,0.13072878
prk,in_bld_comm,electricity,1996,0.02955316
prk,in_bld_resid,biomass,1996,0.00401856
prk,in_bld_resid,refined liquids,1996,0.00318136
prt,in_bld_comm,biomass,1996,0
prt,in_bld_comm,coal,1996,0
prt,in_bld_comm,electricity,1996,0.02653924
prt,in_bld_comm,gas,1996,7.12E-04
prt,in_bld_comm,heat,1996,0
prt,in_bld_comm,refined liquids,1996,0.02457182
prt,in_bld_resid,biomass,1996,0.048139
prt,in_bld_resid,coal,1996,0
prt,in_bld_resid,electricity,1996,0.03039036
prt,in_bld_resid,gas,1996,0.00179998
prt,in_bld_resid,heat,1996,0
prt,in_bld_resid,refined liquids,1996,0.0309764
pry,in_bld_comm,biomass,1996,1.67E-04
pry,in_bld_comm,electricity,1996,0.00184184
pry,in_bld_resid,biomass,1996,0.00280462
pry,in_bld_resid,electricity,1996,0.008372
pry,in_bld_resid,refined liquids,1996,0.00301392
pry,in_bld_resid,traditional biomass,1996,0.04365998
qat,in_bld_comm,electricity,1996,0.00468832
qat,in_bld_resid,electricity,1996,0.01306032
qat,in_bld_resid,refined liquids,1996,0.00213486
reu,in_bld_comm,biomass,1996,1.36E-05
reu,in_bld_comm,coal,1996,0
reu,in_bld_comm,electricity,1996,3.95E-05
reu,in_bld_comm,gas,1996,0
reu,in_bld_comm,refined liquids,1996,8.01E-05
reu,in_bld_resid,biomass,1996,3.12E-04
reu,in_bld_resid,coal,1996,3.59E-06
reu,in_bld_resid,electricity,1996,5.86E-05
reu,in_bld_resid,refined liquids,1996,9.95E-05
reu,in_bld_resid,traditional biomass,1996,0.008206345
rom,in_bld_comm,biomass,1996,0.00318136
rom,in_bld_comm,coal,1996,2.09E-04
rom,in_bld_comm,electricity,1996,0.0123487
rom,in_bld_comm,gas,1996,0.0152789
rom,in_bld_comm,heat,1996,0.0393484
rom,in_bld_comm,refined liquids,1996,0.0043953
rom,in_bld_resid,biomass,1996,0.09054318
rom,in_bld_resid,coal,1996,0.00581854
rom,in_bld_resid,electricity,1996,0.02921828
rom,in_bld_resid,gas,1996,0.07166432
rom,in_bld_resid,heat,1996,0.13403572
rom,in_bld_resid,refined liquids,1996,0.0079534
rus,in_bld_comm,biomass,1996,0.01557192
rus,in_bld_comm,coal,1996,0.03168802
rus,in_bld_comm,electricity,1996,0.2210208
rus,in_bld_comm,gas,1996,0.18221658
rus,in_bld_comm,heat,1996,0.60349562
rus,in_bld_comm,refined liquids,1996,0.18288634
rus,in_bld_resid,biomass,1996,0.11674754
rus,in_bld_resid,coal,1996,0.31930808
rus,in_bld_resid,electricity,1996,0.47515286
rus,in_bld_resid,gas,1996,1.7934917
rus,in_bld_resid,heat,1996,2.76627624
rus,in_bld_resid,refined liquids,1996,0.1931839
rwa,in_bld_comm,biomass,1996,1.19E-04
rwa,in_bld_comm,coal,1996,0
rwa,in_bld_comm,electricity,1996,3.46E-04
rwa,in_bld_comm,gas,1996,0
rwa,in_bld_comm,refined liquids,1996,7.02E-04
rwa,in_bld_resid,biomass,1996,0.00273173
rwa,in_bld_resid,coal,1996,3.14E-05
rwa,in_bld_resid,electricity,1996,5.13E-04
rwa,in_bld_resid,refined liquids,1996,8.71E-04
rwa,in_bld_resid,traditional biomass,1996,0.071883892
sau,in_bld_comm,electricity,1996,0.08577114
sau,in_bld_comm,refined liquids,1996,0
sau,in_bld_resid,biomass,1996,2.09E-04
sau,in_bld_resid,electricity,1996,0.15567734
sau,in_bld_resid,refined liquids,1996,0.04650646
sdn,in_bld_comm,biomass,1996,0.02829736
sdn,in_bld_comm,electricity,1996,7.12E-04
sdn,in_bld_comm,refined liquids,1996,0
sdn,in_bld_resid,biomass,1996,0.0655109
sdn,in_bld_resid,electricity,1996,0.00280462
sdn,in_bld_resid,refined liquids,1996,0.00393484
sdn,in_bld_resid,traditional biomass,1996,0.09615242
sen,in_bld_comm,electricity,1996,5.44E-04
sen,in_bld_comm,refined liquids,1996,0
sen,in_bld_resid,biomass,1996,0.01050686
sen,in_bld_resid,electricity,1996,7.12E-04
sen,in_bld_resid,refined liquids,1996,0.00364182
sen,in_bld_resid,traditional biomass,1996,0.01640912
sgp,in_bld_comm,coal,1996,0
sgp,in_bld_comm,electricity,1996,0.02817178
sgp,in_bld_comm,gas,1996,0.00179998
sgp,in_bld_comm,refined liquids,1996,0.00330694
sgp,in_bld_resid,electricity,1996,0.01498588
sgp,in_bld_resid,gas,1996,0.00175812
sgp,in_bld_resid,refined liquids,1996,0.0037674
sgp,in_bld_resid,traditional biomass,1996,0
slb,in_bld_comm,biomass,1996,1.40E-06
slb,in_bld_comm,coal,1996,0
slb,in_bld_comm,electricity,1996,7.63E-05
slb,in_bld_comm,gas,1996,6.27E-05
slb,in_bld_comm,refined liquids,1996,1.88E-04
slb,in_bld_resid,biomass,1996,3.32E-05
slb,in_bld_resid,coal,1996,0
slb,in_bld_resid,electricity,1996,4.40E-05
slb,in_bld_resid,refined liquids,1996,4.77E-05
slb,in_bld_resid,traditional biomass,1996,0.001645275
sle,in_bld_comm,biomass,1996,8.56E-05
sle,in_bld_comm,coal,1996,0
sle,in_bld_comm,electricity,1996,2.48E-04
sle,in_bld_comm,gas,1996,0
sle,in_bld_comm,refined liquids,1996,5.03E-04
sle,in_bld_resid,biomass,1996,0.001959227
sle,in_bld_resid,coal,1996,2.25E-05
sle,in_bld_resid,electricity,1996,3.68E-04
sle,in_bld_resid,refined liquids,1996,6.25E-04
sle,in_bld_resid,traditional biomass,1996,0.051555912
slv,in_bld_comm,biomass,1996,5.86E-04
slv,in_bld_comm,electricity,1996,0.00368368
slv,in_bld_comm,refined liquids,1996,0
slv,in_bld_resid,biomass,1996,5.86E-04
slv,in_bld_resid,electricity,1996,0.00380926
slv,in_bld_resid,refined liquids,1996,0.00426972
slv,in_bld_resid,traditional biomass,1996,0.04110652
som,in_bld_comm,biomass,1996,1.53E-04
som,in_bld_comm,coal,1996,0
som,in_bld_comm,electricity,1996,4.42E-04
som,in_bld_comm,gas,1996,0
som,in_bld_comm,refined liquids,1996,8.97E-04
som,in_bld_resid,biomass,1996,0.003490213
som,in_bld_resid,coal,1996,4.01E-05
som,in_bld_resid,electricity,1996,6.56E-04
som,in_bld_resid,refined liquids,1996,0.001113442
som,in_bld_resid,traditional biomass,1996,0.09184293
srb,in_bld_comm,biomass,1996,0
srb,in_bld_comm,coal,1996,0.0018837
srb,in_bld_comm,electricity,1996,0.0133952
srb,in_bld_comm,gas,1996,0.00581854
srb,in_bld_comm,heat,1996,0.01900444
srb,in_bld_comm,refined liquids,1996,0.00925106
srb,in_bld_resid,biomass,1996,0.03080896
srb,in_bld_resid,coal,1996,0.0152789
srb,in_bld_resid,electricity,1996,0.0594412
srb,in_bld_resid,gas,1996,0.00987896
srb,in_bld_resid,heat,1996,0
srb,in_bld_resid,refined liquids,1996,0.00640458
ssd,in_bld_comm,biomass,1996,0
ssd,in_bld_comm,electricity,1996,0
ssd,in_bld_comm,refined liquids,1996,0
ssd,in_bld_resid,biomass,1996,0
ssd,in_bld_resid,electricity,1996,0
ssd,in_bld_resid,refined liquids,1996,0
ssd,in_bld_resid,traditional biomass,1996,0
stp,in_bld_comm,biomass,1996,2.66E-06
stp,in_bld_comm,coal,1996,0
stp,in_bld_comm,electricity,1996,7.69E-06
stp,in_bld_comm,gas,1996,0
stp,in_bld_comm,refined liquids,1996,1.56E-05
stp,in_bld_resid,biomass,1996,6.08E-05
stp,in_bld_resid,coal,1996,6.99E-07
stp,in_bld_resid,electricity,1996,1.14E-05
stp,in_bld_resid,refined liquids,1996,1.94E-05
stp,in_bld_resid,traditional biomass,1996,0.001599588
sur,in_bld_comm,biomass,1996,0
sur,in_bld_comm,electricity,1996,0
sur,in_bld_comm,refined liquids,1996,0
sur,in_bld_resid,biomass,1996,0
sur,in_bld_resid,electricity,1996,0
sur,in_bld_resid,refined liquids,1996,0
sur,in_bld_resid,traditional biomass,1996,0
svk,in_bld_comm,biomass,1996,4.19E-05
svk,in_bld_comm,coal,1996,0.0196742
svk,in_bld_comm,electricity,1996,0.02046954
svk,in_bld_comm,gas,1996,0.05328778
svk,in_bld_comm,heat,1996,0.01691144
svk,in_bld_comm,refined liquids,1996,0.00138138
svk,in_bld_resid,biomass,1996,4.19E-05
svk,in_bld_resid,coal,1996,0.00498134
svk,in_bld_resid,electricity,1996,0.01963234
svk,in_bld_resid,gas,1996,0.0512785
svk,in_bld_resid,heat,1996,0.01645098
svk,in_bld_resid,refined liquids,1996,0.00113022
svn,in_bld_comm,biomass,1996,0.00213486
svn,in_bld_comm,coal,1996,5.44E-04
svn,in_bld_comm,electricity,1996,0.0069069
svn,in_bld_comm,gas,1996,0.00322322
svn,in_bld_comm,heat,1996,0.00372554
svn,in_bld_comm,refined liquids,1996,0.01431612
svn,in_bld_resid,biomass,1996,0.00619528
svn,in_bld_resid,coal,1996,0.00100464
svn,in_bld_resid,electricity,1996,0.00946036
svn,in_bld_resid,gas,1996,0.00192556
svn,in_bld_resid,heat,1996,0.00443716
svn,in_bld_resid,refined liquids,1996,0.02005094
swe,in_bld_comm,biomass,1996,5.44E-04
swe,in_bld_comm,coal,1996,0
swe,in_bld_comm,electricity,1996,0.0935571
swe,in_bld_comm,gas,1996,0.00226044
swe,in_bld_comm,heat,1996,0.05676216
swe,in_bld_comm,refined liquids,1996,0.0604877
swe,in_bld_resid,biomass,1996,0.02754388
swe,in_bld_resid,coal,1996,0
swe,in_bld_resid,electricity,1996,0.1559285
